plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,BCA,BMG,BK,BNA,BH,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn,logP,logCA,logMG,logK,logNA,logB,logFE,logMN,logCU,logZN,logAL,eastness,northness
208,208.2005,2005,1,1,6/22/2005,173,728000,4078000,NA,0.5,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,25,5,209,30.02,7.2,6.41,31,77,16.66,1.68,4.66,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,11.68493151,2,0.534246575,1,12/9/2004,344,1,3.664923893,2.77815125,2.294466226,2.507855872,0.416640507,1.982271233,1.84509804,0.423245874,0.342422681,2.705863712,0.996466642,-0.083989475
220,220.2005,2005,1,1,6/7/2005,158,728000,4080000,NA,1,0.8,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,4,110,21.79,7,6.05,26,80.73,17.02,1.62,0.62,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,11.64383562,2,1.238356164,0,NA,NA,1.079181246,3.546295835,2.648360011,2.139879086,1.491361694,0.292256071,2.178976947,1.672097858,0.416640507,0.445604203,2.684845362,-0.044242678,-0.999020813
222,222.2005,2005,1,1,6/23/2005,174,729000,4077000,NA,0.8,0.7,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,2,46,21.43,6.2,4.95,23,62.67,14.93,2.66,0.57,19.19,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,9.095890411,0,5.569863014,0,NA,NA,1,3.429106008,2.584331224,2.346352974,1.447158031,0.227886705,2.123851641,1.653212514,0.357934847,0.481442629,2.78604121,0.901788348,-0.432177945
226,226.2005,2005,1,1,6/22/2005,173,729000,4078000,NA,0.6,1.1,0.6,4,0,0,NA,NA,NA,NA,0,NA,0,0,2,4,222,22.35,6,5.54,24,56,17.93,1.5,0.7,23.85,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,9.320547945,0,5.567123288,0,NA,NA,1,3.39846085,2.682145076,2.117271296,1.556302501,0.235528447,2.338456494,1.431363764,0.322219295,0.618048097,2.810904281,0.868950838,-0.494898415
238,238.2005,2005,1,1,6/21/2005,172,732000,4075000,NA,0.6,0.5,0.1,1,0,0,NA,NA,NA,NA,0,NA,0,5,20,5,35,16.26,6.2,3.63,21,67.13,12.71,1.78,0.56,17.8,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,6.339726027,2,0.517808219,1,12/14/2004,349,1,3.339053736,2.394451681,2.053078443,1.322219295,0.264817823,2.212187604,1.301029996,0.267171728,0.45484486,2.769377326,-0.428182669,-0.903692205
244,244.2005,2005,1,1,6/22/2005,173,731000,4074000,NA,0.5,0.5,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,30,1,270,17.38,6.2,3.88,28,65.94,20.62,2.71,1.1,9.64,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,6.342465753,1,0.534246575,1,12/9/2004,344,1,3.360214613,2.633468456,2.264817823,1.643452676,0.23299611,2.149219113,1.278753601,0.173186268,0.421603927,2.816903839,-0.176045946,0.984381951
254,254.2005,2005,1,1,6/21/2005,172,734000,4071000,NA,0.5,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,25.5,6.9,5.43,29,85.27,12.19,1.83,0.7,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,2,0.780821918,1,9/9/2004,253,1,3.638389408,2.571708832,2.260071388,1.612783857,0.354108439,2.31386722,1.72427587,0.462397998,0.472756449,2.643452676,0.498713154,-0.866767091
259,259.2005,2005,1,1,6/8/2005,159,734000,4073000,NA,0.7,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0.5,4,2,28,28.47,6.1,6.4,25,77.19,9.86,2.33,0.44,10.17,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0.980821918,2,2.205479452,0,NA,NA,1,3.642958879,2.527629901,2.413299764,1.462397998,0.276461804,1.913813852,1.908485019,0.264817823,0.359835482,2.834420704,0.270905788,-0.962605866
303,303.2005,2005,1,1,6/16/2005,167,731000,4082000,NA,0.5,0.5,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,15,4,44,18.3,6,4.34,21,55.22,12.34,2.75,0.57,29.13,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,3,0.205479452,1,4/2/2005,92,1,3.305566314,2.432969291,2.292256071,1.380211242,0.264817823,2.06069784,1.544068044,0.235528447,0.63748973,2.816903839,0.017701925,0.999843309
307,307.2005,2005,1,1,6/15/2005,166,731000,4079000,NA,0.5,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,270,16.42,6,3.98,22,59.81,19.64,2,0.95,17.62,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.493150685,2,0.78630137,1,9/1/2004,245,0.954242509,3.293141483,2.587710965,2.10720997,1.556302501,0.23299611,2.383815366,1.477121255,0.225309282,0.36361198,2.790988475,-0.176045946,0.984381951
308,308.2005,2005,1,1,6/14/2005,165,730000,4086000,NA,0.7,0.5,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,7,126,31.88,6.4,8.65,29,73.93,13.51,3.14,0.34,9.08,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,5,0.252054795,1,3/14/2005,73,1.113943352,3.673389578,2.713490543,2.592176757,1.397940009,0.311753861,2.068185862,1.707570176,0.489958479,0.698970004,2.733999287,0.329990826,0.943984139
309,309.2005,2005,1,1,6/14/2005,165,731000,4086000,NA,0.4,0.7,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,10,25,8,120,18.55,5.7,4.39,25,44.31,17.03,1.48,1.88,35.3,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,5,0.252054795,1,3/14/2005,73,1,3.215901813,2.57863921,2.029383778,1.903089987,0.245512668,2.365487985,1.113943352,0.187520721,0.250420002,2.92890769,0.580611184,0.814180971
317,317.2005,2005,1,1,6/23/2005,174,733000,4079000,NA,0.6,1,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,5,5,125,21.76,6.6,5.01,29,83.71,13.75,1.47,1.08,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.515068493,2,1.290410959,0,NA,NA,0.954242509,3.561459171,2.555094449,2.096910013,1.73239376,0.328379603,2.214843848,1.602059991,0.294466226,0.357934847,2.721810615,-0.616040459,0.787714512
319,319.2005,2005,1,1,6/15/2005,166,734000,4079000,NA,0.5,0.8,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,20,1,160,27.56,6.2,5.99,25,79.15,11.73,2.73,0.32,6.08,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,2,0.202739726,1,4/2/2005,92,1.146128036,3.639785213,2.588831726,2.46686762,1.301029996,0.294466226,2.049218023,1.763427994,0.396199347,0.532754379,2.733999287,0.219425258,-0.975629313
331,331.2005,2005,1,1,6/23/2005,174,738000,4069000,NA,0.4,0.4,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,2,30,2,300,7.17,6,1.91,20,60.18,10.81,4.36,1.33,23.38,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,1,0.224657534,1,4/2/2005,92,1.361727836,2.936010796,1.968482949,2.086359831,1.342422681,0.201397124,2.29666519,1.380211242,-0.065501549,0.696356389,2.693726949,-0.99975584,-0.022096619
343,343.2005,2005,1,1,6/16/2005,167,734000,4083000,NA,0.5,0.4,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,43,16.63,6,4.29,23,60.43,18.84,2.48,0.86,17.4,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,0,7.243835616,0,NA,NA,1,3.303196057,2.575187845,2.206825876,1.51851394,0.222716471,2.342422681,1.612783857,0.269512944,0.501059262,2.786751422,-0.831774743,0.555113302
346,346.2005,2005,1,1,6/8/2005,159,734000,4074000,NA,0.5,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,30,5,310,23.1,6,5.48,23,67.6,16.88,2.29,0.72,12.53,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0.980821918,4,0.482191781,1,12/14/2004,349,0.954242509,3.494571984,2.670245853,2.31386722,1.579783597,0.274157849,2.170261715,1,0.285557309,0.346352974,2.760422483,0.850887689,-0.525347639
350,350.2005,2005,1,1,6/15/2005,166,733000,4081000,NA,0.8,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,190,20.78,6,5.03,22,59.99,16.64,1.28,2.32,19.79,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.493150685,2,1.268493151,0,NA,NA,1,3.396722279,2.618048097,2.017033339,2.045322979,0.217483944,2.290034611,1.447158031,0.334453751,0.465382851,2.748188027,0.997799279,0.066306858
205,205.2006,2006,1,1,6/14/2006,165,727000,4080000,NA,0.6,1.2,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,3,0,3,298,23.73,6.9,6.36,25,80.62,16.75,1.93,0.7,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.6630137,0,8.380821918,0,NA,NA,1.230448921,3.582744966,2.678518379,2.252853031,1.579783597,0.294466226,1.944482672,1.491361694,0.383815366,0.404833717,2.737192643,0.436137629,-0.899879974
206,206.2006,2006,1,1,6/14/2006,165,730000,4076000,NA,0.7,0.7,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,1,296,17.1,6.7,5.63,23,80.18,17.01,2.14,0.66,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.07123288,1,3.230136986,0,NA,NA,1.113943352,3.43806745,2.542825427,2.155336037,1.414973348,0.271841607,2.017033339,1.62324929,0.257678575,0.603144373,2.653212514,0.636761251,0.771061029
208,208.2006,2006,1,1,6/4/2006,155,728000,4078000,NA,0.5,0.4,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,10,0,5,209,25.64,7.2,6.9,28,79.78,15.34,1.75,3.14,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.63561644,1,1.484931507,0,NA,NA,1,3.611829479,2.673941999,2.243038049,2.267171728,0.33243846,1.832508913,1.672097858,0.371067862,0.411619706,2.536558443,0.996466642,-0.083989475
220,220.2006,2006,1,1,6/14/2006,165,728000,4080000,NA,0.7,1,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,4,110,18.7,7.1,6.13,24,81.47,16.18,1.8,0.58,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.6630137,1,2.257534247,0,NA,NA,1,3.483872454,2.559906625,2.117271296,1.397940009,0.260071388,2.117271296,1.643452676,0.348304863,0.392696953,2.622214023,-0.044242678,-0.999020813
222,222.2006,2006,1,1,6/4/2006,155,729000,4077000,NA,0.5,0.6,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,4,0,2,46,15.66,6.1,5.77,22,69.19,16.34,3.19,0.56,10.7,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.04383562,1,0.194520548,1,3/25/2006,84,1.176091259,3.335858911,2.487138375,2.290034611,1.301029996,0.252853031,2.004321374,1.602059991,0.399673721,0.530199698,2.667452953,0.901788348,-0.432177945
226,226.2006,2006,1,1,6/4/2006,155,729000,4078000,NA,0.5,0.5,0.4,10,0,0,NA,NA,NA,NA,0,NA,0.5,30,0,4,222,16.26,6.1,5.77,21,66.91,20.19,2.02,0.59,10.31,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.27123288,1,0.194520548,1,3/25/2006,84,1.176091259,3.337658891,2.595496222,2.10720997,1.342422681,0.212187604,2.23299611,1.361727836,0.428134794,0.649334859,2.700703717,0.868950838,-0.494898415
238,238.2006,2006,1,1,6/13/2006,164,732000,4075000,NA,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,0,NA,1,30,0,5,35,11.14,6.3,4.01,21,81.64,15.34,2.3,0.74,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,7.317808219,2,1.495890411,0,NA,NA,1.079181246,3.259832699,2.311753861,2,1.278753601,0.243038049,2.161368002,1.278753601,0.152288344,0.462397998,2.650307523,-0.428182669,-0.903692205
244,244.2006,2006,1,1,6/13/2006,164,731000,4074000,NA,0.4,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,10,0,1,270,13.08,6.1,3.97,23,71.67,20.64,3.57,0.63,3.5,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,7.317808219,1,1.509589041,0,NA,NA,1,3.273001272,2.51054501,2.260071388,1.278753601,0.264817823,2.139879086,1.204119983,0.10720997,0.5132176,2.727541257,-0.176045946,0.984381951
254,254.2006,2006,1,1,6/14/2006,165,734000,4071000,NA,0.4,0.8,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,5,122,20.75,7.1,5.54,27,84.07,13.01,2.24,0.67,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,2,1.761643836,0,NA,NA,1.176091259,3.542700969,2.51054501,2.257678575,1.505149978,0.33243846,2.255272505,1.698970004,0.404833717,0.534026106,2.539076099,0.498713154,-0.866767091
259,259.2006,2006,1,1,6/8/2006,159,734000,4073000,NA,0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,2,0,2,28,19.8,6.2,6.75,22,83.23,10.98,3.1,0.4,2.31,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,1.980821918,1,3.205479452,0,NA,NA,1,3.517987203,2.416640507,2.378397901,1.255272505,0.238046103,1.86923172,1.880813592,0.190331698,0.469822016,2.7355989,0.270905788,-0.962605866
303,303.2006,2006,1,1,6/7/2006,158,731000,4082000,NA,0.4,0.5,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,20,0,4,44,13.67,6.1,5.01,21,69.09,14.69,3.47,0.51,12.26,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,4,0.153424658,1,4/12/2006,102,1.113943352,3.276231958,2.382017043,2.267171728,1.204119983,0.243038049,2.012837225,1.612783857,0.173186268,0.650307523,2.710963119,0.017701925,0.999843309
307,307.2006,2006,1,1,6/7/2006,158,731000,4079000,NA,0.5,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0.5,15,0,3,270,12.31,6.2,5.45,25,70.59,21.53,3.33,0.81,3.72,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,4.471232877,1,1.764383562,0,NA,NA,1.113943352,3.240049772,2.50242712,2.204119983,1.361727836,0.247973266,2.344392274,1.505149978,0.403120521,0.658011397,2.648360011,-0.176045946,0.984381951
308,308.2006,2006,1,1,6/7/2006,158,730000,4086000,NA,0.4,0.7,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,25,0,7,126,24.18,6.4,8.4,21,81.31,14.03,2.24,0.52,1.89,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,5,0.202739726,1,3/25/2006,84,1.146128036,3.594613509,2.609594409,2.324282455,1.462397998,0.315970345,2.033423755,1.602059991,0.563481085,0.6599162,2.696356389,0.329990826,0.943984139
309,309.2006,2006,1,1,6/7/2006,158,731000,4086000,NA,0.3,0.4,0.4,1,0,0,NA,NA,NA,NA,0,NA,15,40,0,8,120,12.26,5.7,3.99,26,54.32,18.01,2.36,1.7,23.61,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,5,0.202739726,1,3/25/2006,84,1.113943352,3.124504225,2.423245874,2.053078443,1.681241237,0.255272505,2.303196057,1.146128036,0.598790507,0.387389826,2.8162413,0.580611184,0.814180971
317,317.2006,2006,1,1,6/3/2006,154,733000,4079000,NA,0.4,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,5,0,5,125,17.92,6.5,5.09,24,84.07,13.58,1.63,0.7,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,4.460273973,1,2.235616438,0,NA,NA,1,3.478999132,2.465382851,2.056904851,1.462397998,0.305351369,2.243038049,1.579783597,0.257678575,0.481442629,2.653212514,-0.616040459,0.787714512
319,319.2006,2006,1,1,6/3/2006,154,734000,4079000,NA,0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,3,0,1,160,19.55,6.2,5.65,20,82.51,12.06,2.52,0.58,2.34,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,2,1.169863014,0,NA,NA,1.113943352,3.508664363,2.451786436,2.283301229,1.414973348,0.257678575,2.004321374,1.707570176,0.290034611,0.544068044,2.644438589,0.219425258,-0.975629313
331,331.2006,2006,1,1,6/8/2006,159,738000,4069000,NA,0.3,0.4,0.6,5,0,0,NA,NA,NA,NA,0,NA,0.5,15,0,2,300,6.31,6,2.07,23,79.95,13.34,5.65,1.1,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,1,1.183561644,0,NA,NA,1.361727836,3.003891166,2.004321374,2.1430148,1.204119983,0.178976947,2.230448921,1.462397998,-0.173925197,0.737192643,2.660865478,-0.99975584,-0.022096619
343,343.2006,2006,1,1,6/13/2006,164,734000,4083000,NA,0.6,0.5,0.6,5,0,0,NA,NA,NA,NA,0,NA,0,5,0,2,43,11.7,6,4.27,24,71.75,20.16,3.33,0.85,3.91,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,0,8.235616438,0,NA,NA,1.041392685,3.225050696,2.451786436,2.181843588,1.361727836,0.220108088,2.309630167,1.505149978,0.127104798,0.540329475,2.722633923,-0.831774743,0.555113302
346,346.2006,2006,1,1,6/8/2006,159,734000,4074000,NA,0.5,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,15,0,5,310,17.01,6.2,6.15,22,75.69,17.69,3.26,0.66,2.69,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,1.980821918,3,1.482191781,0,NA,NA,1.113943352,3.410777233,2.557507202,2.334453751,1.414973348,0.274157849,2.220108088,1.146128036,0.161368002,0.582063363,2.730782276,0.850887689,-0.525347639
350,350.2006,2006,1,1,6/3/2006,154,733000,4081000,NA,0.5,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,25,0,2,190,16.61,5.9,5.03,24,68.81,17.91,1.5,1.68,10.09,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,4.460273973,1,2.235616438,0,NA,NA,1.113943352,3.359076226,2.552668216,1.986771734,1.806179974,0.247973266,2.324282455,1.462397998,0.338456494,0.587710965,2.748962861,0.997799279,0.066306858
205,205.2007,2007,1,1,6/19/2007,170,727000,4080000,NA,0.9,0.9,0.6,2,0,0,NA,NA,NA,NA,0,NA,0,0,5,3,298,23.56,7,6.45,18,74.36,18.43,1.92,0.9,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,13.67671233,0,9.394520548,0,NA,NA,1,3.544564097,2.716837723,2.245512668,1.69019608,0.267171728,2.103803721,1.748188027,0.445604203,0.514547753,2.785329835,0.436137629,-0.899879974
206,206.2007,2007,1,1,6/18/2007,169,730000,4076000,NA,0.6,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,1,296,18.81,6.5,5.31,17,78.58,17.37,3.11,0.92,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,11.08219178,2,0.210958904,1,4/2/2007,92,0.84509804,3.47070443,2.593286067,2.357934847,1.602059991,0.217483944,2.064457989,1.716003344,0.26245109,0.64246452,2.661812686,0.636761251,0.771061029
208,208.2007,2007,1,1,6/17/2007,168,728000,4078000,NA,0.6,0.4,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,5,209,26.25,7.6,5.85,17,77.49,17.33,1.76,3.43,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,13.67123288,1,2.520547945,0,NA,NA,0.77815125,3.609380944,2.737192643,2.255272505,2.315970345,0.334453751,1.949390007,1.755874856,0.350248018,0.250420002,2.615950052,0.996466642,-0.083989475
220,220.2007,2007,1,1,6/8/2007,159,728000,4080000,NA,0.5,0.6,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,15,4,110,19.81,7,5.18,15,79.63,18.13,1.45,0.77,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,13.64657534,2,0.246575342,1,3/10/2007,69,0.77815125,3.498999364,2.63447727,2.049218023,1.544068044,0.230448921,2.164352856,1.653212514,0.403120521,0.26245109,2.71432976,-0.044242678,-0.999020813
222,222.2007,2007,1,1,6/8/2007,159,729000,4077000,NA,0.6,0.8,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,46,16.5,6.3,5.06,14,77.88,18.79,2.75,0.58,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,11.05479452,1,1.205479452,0,NA,NA,0.84509804,3.409933123,2.57054294,2.247973266,1.342422681,0.235528447,2.041392685,1.612783857,0.292256071,0.544068044,2.716837723,0.901788348,-0.432177945
226,226.2007,2007,1,1,6/17/2007,168,729000,4078000,NA,1,1,0.4,2,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,222,17.51,6,5.7,16,66.56,21.32,1.73,0.84,9.57,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,1,1,11.30684932,1,1.230136986,0,NA,NA,0.84509804,3.367542274,2.651278014,2.071882007,1.531478917,0.264817823,2.301029996,1.568201724,0.28780173,0.725094521,2.737192643,0.868950838,-0.494898415
238,238.2007,2007,1,1,6/19/2007,170,732000,4075000,NA,0.6,0.4,0.5,0,0,0,NA,NA,NA,NA,0,NA,0,5,10,5,35,12.21,6.3,3.88,16,81.04,15.97,1.93,1.03,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,8.334246575,1,2.512328767,0,NA,NA,0.77815125,3.296445794,2.369215857,1.963787827,1.462397998,0.222716471,2.206825876,1.380211242,0.181843588,0.492760389,2.710963119,-0.428182669,-0.903692205
244,244.2007,2007,1,1,6/10/2007,161,731000,4074000,NA,0.5,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,30,1,270,13.1,6.1,3.9,16,70.34,22.65,2.62,0.93,3.5,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,8.309589041,1,2.501369863,0,NA,NA,0.77815125,3.265525335,2.551449998,2.127104798,1.447158031,0.238046103,2.089905111,1.204119983,0.10720997,0.571708832,2.748962861,-0.176045946,0.984381951
254,254.2007,2007,1,1,6/18/2007,169,734000,4071000,NA,0.6,0.5,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,0,15,5,122,20.54,7.2,5.21,17,83.54,13.63,2.03,0.78,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,1,2.77260274,0,NA,NA,0.84509804,3.535547279,2.526339277,2.212187604,1.568201724,0.322219295,2.342422681,1.770852012,0.447158031,0.527629901,2.599883072,0.498713154,-0.866767091
