plot.yr,name,corner1,corner2,corner3,corner4,cover,specnum,spname,year,plot,repeat
206.2003,carebush,0,0,2,2,2,129,Carex bushii,2003,206,1
206.2003,carefest,3,2,0,2,2,134,Carex festucacea,2003,206,1
206.2003,caregrav,3,3,4,3,2,140,Carex gravida,2003,206,1
206.2003,chamnuta,3,4,3,2,2,168,Chamaesyce nutans,2003,206,1
206.2003,cirsalti,2,4,0,0,2,183,Cirsium altissimum,2003,206,1
206.2003,cirsundu,2,2,0,0,2,184,Cirsium undulatum,2003,206,1
206.2003,conycana,2,2,0,0,2,197,Conyza canadensis,2003,206,1
206.2003,cypelupu,2,2,4,3,2,222,Cyperus lupulinus,2003,206,1
206.2003,dalecand,0,0,2,2,2,228,Dalea candida,2003,206,1
206.2003,dalepurp,0,0,2,0,2,230,Dalea purpurea,2003,206,1
206.2003,daucpusi,0,2,0,0,2,235,Daucus pusillus,2003,206,1
206.2003,desmills,0,0,2,0,2,245,Desmodium illinoense,2003,206,1
206.2003,desmpani,0,0,0,1,2,248,Desmodium paniculatum,2003,206,1
206.2003,desmsess,0,2,0,0,2,250,Desmodium sessilifolium,2003,206,1
206.2003,dichacum,3,3,0,2,2,253,Dichanthelium acuminatum,2003,206,1
206.2003,dicholig,4,5,5,4,2,259,Dichanthelium oligosanthes,2003,206,1
206.2003,digicogn,3,2,5,5,3,262,Digitaria cognata,2003,206,1
206.2003,elymcana,0,0,0,3,2,280,Elymus canadensis,2003,206,1
206.2003,elymvirg,4,4,2,3,4,283,Elymus virginicus,2003,206,1
206.2003,eragspec,3,3,2,4,2,293,Eragrostis spectabilis,2003,206,1
206.2003,erigstri,3,0,0,5,2,298,Erigeron strigosus,2003,206,1
206.2003,fimbpube,2,0,0,3,2,322,Fimbristylis puberula var. puberula,2003,206,1
206.2003,hedehisp,0,0,0,2,2,352,Hedeoma hispida,2003,206,1
206.2003,hordpusi,3,2,0,2,2,364,Hordeum pusillum,2003,206,1
206.2003,houspusi,4,0,0,0,1,365,Houstonia pusilla,2003,206,1
206.2003,juncinte,2,0,0,2,2,380,Juncus interior,2003,206,1
206.2003,koelmacr,0,0,0,1,2,387,Koeleria macrantha,2003,206,1
206.2003,kummstip,2,2,0,2,2,389,Kummerowia stipulacea,2003,206,1
206.2003,kummstri,0,0,0,2,2,390,Kummerowia striata,2003,206,1
206.2003,lepivirg,2,0,2,2,2,401,Lepidium virginicum,2003,206,1
206.2003,lespcapi,0,0,0,1,2,403,Lespedeza capitata,2003,206,1
206.2003,lespproc,0,2,0,0,2,406,Lespedeza procumbens,2003,206,1
206.2003,lespvirg,0,3,2,2,2,410,Lespedeza virginica,2003,206,1
206.2003,linusulc,0,0,0,1,2,418,Linum sulcatum,2003,206,1
206.2003,lithinci,0,2,0,2,2,419,Lithospermum incisum,2003,206,1
206.2003,medilupu,2,2,3,4,2,436,Medicago lupulina,2003,206,1
206.2003,melioffi,0,0,2,3,2,438,Melilotus officinalis,2003,206,1
206.2003,mimoquad,0,2,0,0,2,443,Mimosa quadrivalvis,2003,206,1
206.2003,oxaldill,5,4,3,3,2,478,Oxalis dillenii,2003,206,1
206.2003,panivirg,4,2,2,4,2,487,Panicum virgatum,2003,206,1
206.2003,paspseta,3,2,0,2,2,497,Paspalum setaceum,2003,206,1
206.2003,phalcaro,2,0,0,2,2,509,Phalaris caroliniana,2003,206,1
206.2003,physpumi,2,0,2,0,2,516,Physalis pumila,2003,206,1
206.2003,physvirg,2,2,2,0,2,517,Physalis virginiana,2003,206,1
206.2003,planvirg,0,2,0,0,2,525,Plantago virginica,2003,206,1
206.2003,poaprate,4,5,2,5,2,529,Poa pratensis,2003,206,1
206.2003,polyvert,0,2,0,2,2,534,Polygala verticillata,2003,206,1
206.2003,psortenu,2,2,2,2,2,566,Psoralidium tenuiflorum,2003,206,1
206.2003,pyrrcaro,2,0,0,0,2,569,Pyrrhopappus carolinianus,2003,206,1
206.2003,raticolu,3,2,3,3,2,581,Ratibida columnifera,2003,206,1
206.2003,rosacaro,0,3,2,0,2,589,Rosa carolina,2003,206,1
206.2003,rubuostr,0,4,3,3,4,593,Rubus ostryifolius,2003,206,1
206.2003,rudbhirt,2,0,0,3,2,594,Rudbeckia hirta,2003,206,1
206.2003,ruelhumi,3,4,2,3,2,595,Ruellia humilis,2003,206,1
206.2003,salvazur,0,0,0,3,2,606,Salvia azurea var. grandiflora,2003,206,1
206.2003,schiscop,5,2,3,2,4,613,Schizachyrium scoparium,2003,206,1
206.2003,setaparv,0,2,2,0,2,628,Setaria parviflora,2003,206,1
206.2003,sisycamp,2,2,2,2,2,638,Sisyrinchium campestre,2003,206,1
206.2003,solacaro,0,0,2,0,2,644,Solanum carolinense,2003,206,1
206.2003,solicana,2,0,0,2,2,650,Solidago canadensis,2003,206,1
206.2003,sorgnuta,2,3,5,3,3,658,Sorghastrum nutans,2003,206,1
206.2003,spheobtu,2,0,0,2,2,663,Sphenopholis obtusata,2003,206,1
206.2003,sporcomp,5,4,4,4,4,668,Sporobolus compositus,2003,206,1
206.2003,stroleio,4,4,3,4,3,677,Strophostyles leiosperma,2003,206,1
206.2003,toriarve,0,0,0,2,2,691,Torilis arvensis,2003,206,1
206.2003,tridflav,2,2,3,5,2,698,Tridens flavus,2003,206,1
206.2003,trioperf,2,0,0,0,1,706,Triodanis perfoliata,2003,206,1
206.2003,valeradi,4,0,0,0,1,759,Valerianella radiata,2003,206,1
206.2003,vulpocto,3,0,0,0,1,783,Vulpia octoflora,2003,206,1
208.2003,acalgrac,0,5,0,0,2,2,Acalypha gracilens,2003,208,1
208.2003,acalvirg,3,2,0,0,2,4,Acalypha virginica,2003,208,1
208.2003,allicana,0,2,0,2,2,22,Allium canadense,2003,208,1
208.2003,ambrarte,2,2,0,0,2,28,Ambrosia artemisiifolia,2003,208,1
208.2003,ambrbide,2,0,0,0,2,29,Ambrosia bidentata,2003,208,1
208.2003,ambrpsil,4,3,3,4,2,30,Ambrosia psilostachya,2003,208,1
208.2003,amphdrac,2,3,3,3,2,38,Amphiachyris dracunculoides,2003,208,1
208.2003,andrgera,4,3,3,3,5,41,Andropogon gerardii,2003,208,1
208.2003,andrvirg,0,2,0,0,2,43,Andropogon virginicus,2003,208,1
208.2003,asclviri,3,2,3,2,2,74,Asclepias viridis,2003,208,1
208.2003,asteeric,5,5,5,4,2,79,Symphyotrichum ericoides var. ericoides,2003,208,1
208.2003,astrcras,0,0,0,2,2,92,Astragalus crassicarpus,2003,208,1
208.2003,boutcurt,0,2,2,2,2,105,Bouteloua curtipendula,2003,208,1
208.2003,bromjapo,3,2,4,3,2,111,Bromus arvensis,2003,208,1
208.2003,buchdact,0,4,0,0,2,114,Bouteloua dactyloides,2003,208,1
208.2003,callalca,0,2,3,0,2,116,Callirhoe alcaeoides,2003,208,1
208.2003,carefest,2,5,3,0,2,134,Carex festucacea,2003,208,1
208.2003,caregrav,3,0,0,5,2,140,Carex gravida,2003,208,1
208.2003,caremicr,5,5,4,3,4,143,Carex microdonta,2003,208,1
208.2003,chamnuta,2,2,0,0,2,168,Chamaesyce nutans,2003,208,1
208.2003,cirsalti,0,2,2,2,2,183,Cirsium altissimum,2003,208,1
208.2003,crotcapi,0,0,0,1,2,205,Croton capitatus,2003,208,1
208.2003,crotmona,3,4,4,4,2,208,Croton monanthogynus,2003,208,1
208.2003,cuscpent,0,2,2,0,2,213,Cuscuta pentagona,2003,208,1
208.2003,cypeseti,2,3,2,5,2,224,Cyperus setigerus,2003,208,1
208.2003,dalecand,0,4,0,2,2,228,Dalea candida,2003,208,1
208.2003,dalemult,0,0,0,1,2,229,Dalea multiflora,2003,208,1
208.2003,dalepurp,0,0,2,0,2,230,Dalea purpurea,2003,208,1
208.2003,desmlept,4,3,4,2,2,240,Desmanthus leptolobus,2003,208,1
208.2003,dicholig,3,4,3,3,2,259,Dichanthelium oligosanthes,2003,208,1
208.2003,dracampl,2,3,0,0,2,268,Dracopis amplexicaulis,2003,208,1
208.2003,eleomont,2,0,0,0,2,274,Eleocharis montevidensis,2003,208,1
208.2003,elymcana,2,3,2,3,2,280,Elymus canadensis,2003,208,1
208.2003,elymvirg,3,3,5,2,4,283,Elymus virginicus,2003,208,1
208.2003,erigstri,0,0,0,1,2,298,Erigeron strigosus,2003,208,1
208.2003,hackvirg,0,3,0,0,2,351,Hackelia virginiana,2003,208,1
208.2003,juncinte,2,0,2,0,2,380,Juncus interior,2003,208,1
208.2003,kummstip,0,0,0,2,2,389,Kummerowia stipulacea,2003,208,1
208.2003,lespcune,0,0,2,0,2,404,Lespedeza cuneata,2003,208,1
208.2003,lespproc,0,0,3,0,2,406,Lespedeza procumbens,2003,208,1
208.2003,lespvirg,0,0,0,2,2,410,Lespedeza virginica,2003,208,1
208.2003,malvhisp,2,2,2,0,2,433,Malvastrum hispidum,2003,208,1
208.2003,medilupu,2,0,2,2,2,436,Medicago lupulina,2003,208,1
208.2003,melioffi,3,3,3,4,2,438,Melilotus officinalis,2003,208,1
208.2003,monacitr,0,4,2,2,2,449,Monarda citriodora,2003,208,1
208.2003,nemagemi,0,0,2,0,2,463,Nemastylis geminiflora,2003,208,1
208.2003,oenospec,2,2,2,3,2,469,Oenothera speciosa,2003,208,1
208.2003,oxaldill,3,2,3,3,2,478,Oxalis dillenii,2003,208,1
208.2003,oxalviol,0,2,0,0,2,480,Oxalis violacea,2003,208,1
208.2003,panicapi,0,0,0,1,2,482,Panicum capillare,2003,208,1
208.2003,panivirg,4,5,4,5,5,487,Panicum virgatum,2003,208,1
208.2003,paspseta,2,2,0,3,2,497,Paspalum setaceum,2003,208,1
208.2003,phalcaro,2,2,0,0,2,509,Phalaris caroliniana,2003,208,1
208.2003,polyvert,2,2,2,2,2,534,Polygala verticillata,2003,208,1
208.2003,polynutt,0,0,2,0,2,550,Polytaenia nuttallii,2003,208,1
208.2003,psortenu,0,3,3,2,2,566,Psoralidium tenuiflorum,2003,208,1
208.2003,raticolu,0,2,0,2,2,581,Ratibida columnifera,2003,208,1
208.2003,rumecris,2,2,0,0,2,598,Rumex crispus,2003,208,1
208.2003,salvazur,0,0,0,3,2,606,Salvia azurea var. grandiflora,2003,208,1
208.2003,schiscop,2,3,2,0,2,613,Schizachyrium scoparium,2003,208,1
208.2003,scutparv,0,0,0,1,1,622,Scutellaria parvula,2003,208,1
208.2003,solacaro,0,0,3,0,2,644,Solanum carolinense,2003,208,1
208.2003,solicana,0,0,0,1,2,650,Solidago canadensis,2003,208,1
208.2003,sorgnuta,5,3,5,3,4,658,Sorghastrum nutans,2003,208,1
208.2003,sporcomp,5,5,5,4,6,668,Sporobolus compositus,2003,208,1
208.2003,stroleio,2,2,3,3,2,677,Strophostyles leiosperma,2003,208,1
208.2003,symporbi,0,0,0,1,2,679,Symphoricarpos orbiculatus,2003,208,1
208.2003,trioperf,0,2,2,0,2,706,Triodanis perfoliata,2003,208,1
208.2003,tripdact,0,0,2,0,2,707,Tripsacum dactyloides,2003,208,1
208.2003,vernbald,2,2,2,4,2,773,Vernonia baldwinii,2003,208,1
208.2003,xantstru,0,0,0,1,2,786,Xanthium strumarium,2003,208,1
220.2003,acalgrac,0,0,0,1,2,2,Acalypha gracilens,2003,220,1
220.2003,acalvirg,4,4,4,4,2,4,Acalypha virginica,2003,220,1
220.2003,ambrarte,2,0,2,3,2,28,Ambrosia artemisiifolia,2003,220,1
220.2003,ambrbide,0,0,0,1,2,29,Ambrosia bidentata,2003,220,1
220.2003,ambrpsil,4,3,4,3,4,30,Ambrosia psilostachya,2003,220,1
220.2003,amorcane,0,0,2,0,2,34,Amorpha canescens,2003,220,1
220.2003,amphdrac,0,0,3,2,2,38,Amphiachyris dracunculoides,2003,220,1
220.2003,andrgera,5,4,5,4,5,41,Andropogon gerardii,2003,220,1
220.2003,andrvirg,0,4,0,0,2,43,Andropogon virginicus,2003,220,1
220.2003,arteludo,0,2,0,0,2,66,Artemisia ludoviciana,2003,220,1
220.2003,asclviri,4,3,3,3,2,74,Asclepias viridis,2003,220,1
220.2003,asteeric,2,0,2,0,2,79,Symphyotrichum ericoides var. ericoides,2003,220,1
220.2003,baptalba,0,0,2,2,2,95,Baptisia alba,2003,220,1
220.2003,baptbrac,0,2,0,0,2,97,Baptisia bracteata,2003,220,1
220.2003,bromjapo,4,3,4,5,4,111,Bromus arvensis,2003,220,1
220.2003,callalca,0,0,2,0,2,116,Callirhoe alcaeoides,2003,220,1
220.2003,carebush,3,0,2,0,2,129,Carex bushii,2003,220,1
220.2003,carefest,4,3,4,0,2,134,Carex festucacea,2003,220,1
220.2003,caregrav,0,0,0,4,2,140,Carex gravida,2003,220,1
220.2003,caremicr,0,0,0,2,2,143,Carex microdonta,2003,220,1
220.2003,cerafont,0,0,3,2,1,158,Cerastium fontanum,2003,220,1
220.2003,chamnuta,2,0,0,0,2,168,Chamaesyce nutans,2003,220,1
220.2003,cirsalti,2,2,3,2,2,183,Cirsium altissimum,2003,220,1
220.2003,conycana,0,2,2,0,2,197,Conyza canadensis,2003,220,1
220.2003,cypeechi,0,0,2,0,2,219,Cyperus echinatus,2003,220,1
220.2003,desmilli,0,0,0,1,2,239,Desmanthus illinoensis,2003,220,1
220.2003,desmills,2,0,0,0,2,245,Desmodium illinoense,2003,220,1
220.2003,desmsess,0,0,2,0,1,250,Desmodium sessilifolium,2003,220,1
220.2003,dichacum,3,3,0,0,2,253,Dichanthelium acuminatum,2003,220,1
220.2003,dicholig,3,3,4,3,2,259,Dichanthelium oligosanthes,2003,220,1
220.2003,digicogn,0,3,0,0,2,262,Digitaria cognata,2003,220,1
220.2003,eleomont,0,2,0,0,2,274,Eleocharis montevidensis,2003,220,1
220.2003,elymcana,0,0,2,2,3,280,Elymus canadensis,2003,220,1
220.2003,elymvirg,3,2,3,2,2,283,Elymus virginicus,2003,220,1
220.2003,erigstri,2,0,4,0,2,298,Erigeron strigosus,2003,220,1
220.2003,euphspat,0,0,0,1,1,313,Euphorbia spathulata,2003,220,1
220.2003,fragvirg,0,0,0,5,2,323,Fragaria virginiana,2003,220,1
220.2003,unkngaur,0,0,0,2,2,339,Gaura UNKOWN,2003,220,1
220.2003,juncinte,0,0,0,1,2,380,Juncus interior,2003,220,1
220.2003,kummstip,0,0,0,2,2,389,Kummerowia stipulacea,2003,220,1
220.2003,lepivirg,0,0,2,0,1,401,Lepidium virginicum,2003,220,1
220.2003,lespcune,0,0,0,2,2,404,Lespedeza cuneata,2003,220,1
220.2003,medilupu,3,2,3,2,2,436,Medicago lupulina,2003,220,1
220.2003,melioffi,2,0,2,3,2,438,Melilotus officinalis,2003,220,1
220.2003,minupatu,0,0,2,0,1,445,Minuartia patula,2003,220,1
220.2003,monafist,0,0,0,1,2,450,Monarda fistulosa,2003,220,1
220.2003,ophienge,0,0,2,0,2,473,Ophioglossum engelmannii,2003,220,1
220.2003,oxaldill,2,4,2,3,2,478,Oxalis dillenii,2003,220,1
220.2003,oxalviol,2,0,0,0,2,480,Oxalis violacea,2003,220,1
220.2003,paniance,0,2,0,0,2,481,Panicum anceps,2003,220,1
220.2003,panivirg,2,5,2,2,2,487,Panicum virgatum,2003,220,1
220.2003,physpumi,2,0,0,0,2,516,Physalis pumila,2003,220,1
220.2003,poaprate,3,3,2,3,2,529,Poa pratensis,2003,220,1
220.2003,polyvert,0,0,0,2,2,534,Polygala verticillata,2003,220,1
220.2003,psortenu,3,3,2,2,2,566,Psoralidium tenuiflorum,2003,220,1
220.2003,raticolu,0,0,0,1,2,581,Ratibida columnifera,2003,220,1
220.2003,rubuostr,0,0,2,0,2,593,Rubus ostryifolius,2003,220,1
220.2003,rudbhirt,2,0,2,0,2,594,Rudbeckia hirta,2003,220,1
220.2003,ruelhumi,4,3,4,5,2,595,Ruellia humilis,2003,220,1
220.2003,rumecris,0,2,0,0,2,598,Rumex crispus,2003,220,1
220.2003,schiscop,4,5,3,3,4,613,Schizachyrium scoparium,2003,220,1
220.2003,setaparv,2,3,2,3,4,628,Setaria parviflora,2003,220,1
220.2003,sileanti,0,0,0,1,1,633,Silene antirrhina,2003,220,1
220.2003,sisycamp,0,0,2,2,2,638,Sisyrinchium campestre,2003,220,1
220.2003,solacaro,3,0,0,3,2,644,Solanum carolinense,2003,220,1
220.2003,solicana,0,2,0,2,2,650,Solidago canadensis,2003,220,1
220.2003,sorgnuta,4,2,2,3,3,658,Sorghastrum nutans,2003,220,1
220.2003,unknspir,0,0,0,2,1,666,Spiranthes UNKNOWN,2003,220,1
220.2003,sporcomp,2,3,2,4,4,668,Sporobolus compositus,2003,220,1
220.2003,stroleio,2,2,3,2,2,677,Strophostyles leiosperma,2003,220,1
220.2003,symporbi,0,0,0,1,2,679,Symphoricarpos orbiculatus,2003,220,1
220.2003,toriarve,0,2,2,3,2,691,Torilis arvensis,2003,220,1
220.2003,tradohie,3,2,2,2,2,693,Tradescantia ohiensis,2003,220,1
220.2003,vernbald,2,3,2,3,2,773,Vernonia baldwinii,2003,220,1
220.2003,veroarve,2,0,0,0,2,774,Veronica arvensis,2003,220,1
222.2003,acalgrac,0,0,0,1,2,2,Acalypha gracilens,2003,222,1
222.2003,acalvirg,3,5,3,3,2,4,Acalypha virginica,2003,222,1
222.2003,achimill,2,4,3,2,2,6,Achillea millefolium,2003,222,1
222.2003,agrohyem,4,4,4,5,2,18,Agrostis hyemalis,2003,222,1
222.2003,ambrbide,3,2,0,0,2,29,Ambrosia bidentata,2003,222,1
222.2003,ambrpsil,4,3,4,0,4,30,Ambrosia psilostachya,2003,222,1
222.2003,amorcane,2,2,2,0,3,34,Amorpha canescens,2003,222,1
222.2003,amphdrac,4,3,2,2,3,38,Amphiachyris dracunculoides,2003,222,1
222.2003,andrgera,4,4,4,5,4,41,Andropogon gerardii,2003,222,1
222.2003,andrvirg,2,0,5,0,2,43,Andropogon virginicus,2003,222,1
222.2003,arteludo,3,4,0,4,3,66,Artemisia ludoviciana,2003,222,1
222.2003,asclviri,4,3,2,2,2,74,Asclepias viridis,2003,222,1
222.2003,asteeric,2,4,2,3,3,79,Symphyotrichum ericoides var. ericoides,2003,222,1
222.2003,asteoole,2,0,0,0,2,84,Symphyotrichum oolentangiense var. oolentangiense,2003,222,1
222.2003,baptbrac,2,0,0,0,2,97,Baptisia bracteata,2003,222,1
222.2003,briceupa,0,0,3,2,2,108,Brickellia eupatorioides,2003,222,1
222.2003,bromjapo,4,3,0,3,2,111,Bromus arvensis,2003,222,1
222.2003,buchdact,0,0,0,1,2,114,Bouteloua dactyloides,2003,222,1
222.2003,callalca,0,0,0,1,2,116,Callirhoe alcaeoides,2003,222,1
222.2003,careamph,0,0,2,0,2,123,Carex amphibola,2003,222,1
222.2003,carebush,2,3,2,3,2,129,Carex bushii,2003,222,1
222.2003,carefest,4,2,5,3,2,134,Carex festucacea,2003,222,1
222.2003,caregrav,4,4,2,2,2,140,Carex gravida,2003,222,1
222.2003,chamfasc,0,2,0,0,2,164,Chamaecrista fasciculata,2003,222,1
222.2003,chamnuta,0,2,2,0,2,168,Chamaesyce nutans,2003,222,1
222.2003,cirsalti,2,0,0,0,2,183,Cirsium altissimum,2003,222,1
222.2003,cirsundu,0,2,2,2,2,184,Cirsium undulatum,2003,222,1
222.2003,conycana,0,2,0,2,2,197,Conyza canadensis,2003,222,1
222.2003,crotcapi,0,0,0,1,2,205,Croton capitatus,2003,222,1
222.2003,crotmona,0,0,2,0,2,208,Croton monanthogynus,2003,222,1
222.2003,cuscpent,2,0,0,0,2,213,Cuscuta pentagona,2003,222,1
222.2003,cypelupu,0,3,3,2,2,222,Cyperus lupulinus,2003,222,1
222.2003,dalepurp,0,2,0,0,2,230,Dalea purpurea,2003,222,1
222.2003,desmills,4,0,0,0,2,245,Desmodium illinoense,2003,222,1
222.2003,desmpani,0,0,0,1,2,248,Desmodium paniculatum,2003,222,1
222.2003,desmsess,2,0,2,2,2,250,Desmodium sessilifolium,2003,222,1
222.2003,dichacum,0,3,3,0,2,253,Dichanthelium acuminatum,2003,222,1
222.2003,dicholig,5,4,5,0,2,259,Dichanthelium oligosanthes,2003,222,1
222.2003,digicogn,0,2,0,0,2,262,Digitaria cognata,2003,222,1
222.2003,elymcana,2,0,0,0,2,280,Elymus canadensis,2003,222,1
222.2003,elymvirg,4,5,3,4,4,283,Elymus virginicus,2003,222,1
222.2003,eragspec,3,3,0,2,3,293,Eragrostis spectabilis,2003,222,1
222.2003,erigstri,0,0,2,0,2,298,Erigeron strigosus,2003,222,1
222.2003,euphspat,0,3,0,0,2,313,Euphorbia spathulata,2003,222,1
222.2003,fimbpube,0,0,3,0,2,322,Fimbristylis puberula var. puberula,2003,222,1
222.2003,unkngaur,0,0,0,1,2,339,Gaura UNKOWN,2003,222,1
222.2003,geracaro,3,3,3,3,2,340,Geranium carolinianum,2003,222,1
222.2003,hedehisp,0,2,2,0,2,352,Hedeoma hispida,2003,222,1
222.2003,hordpusi,0,0,2,2,2,364,Hordeum pusillum,2003,222,1
222.2003,juncinte,0,2,2,2,2,380,Juncus interior,2003,222,1
222.2003,koelmacr,0,2,0,0,2,387,Koeleria macrantha,2003,222,1
222.2003,krigcesp,0,2,4,0,2,388,Krigia caespitosa,2003,222,1
222.2003,kummstip,0,0,2,2,2,389,Kummerowia stipulacea,2003,222,1
222.2003,lepivirg,4,3,2,2,2,401,Lepidium virginicum,2003,222,1
222.2003,lespcapi,0,0,0,1,2,403,Lespedeza capitata,2003,222,1
222.2003,lespproc,0,2,0,0,2,406,Lespedeza procumbens,2003,222,1
222.2003,lespvirg,3,2,4,3,2,410,Lespedeza virginica,2003,222,1
222.2003,linusulc,0,3,0,0,2,418,Linum sulcatum,2003,222,1
222.2003,lithinci,4,3,0,0,2,419,Lithospermum incisum,2003,222,1
222.2003,medilupu,0,2,2,3,2,436,Medicago lupulina,2003,222,1
222.2003,melioffi,2,0,2,0,2,438,Melilotus officinalis,2003,222,1
222.2003,oxaldill,4,3,4,2,2,478,Oxalis dillenii,2003,222,1
222.2003,oxalviol,0,5,2,0,2,480,Oxalis violacea,2003,222,1
222.2003,paniance,2,0,0,0,2,481,Panicum anceps,2003,222,1
222.2003,panivirg,3,4,2,3,2,487,Panicum virgatum,2003,222,1
222.2003,paspseta,0,0,4,0,2,497,Paspalum setaceum,2003,222,1
222.2003,periamer,0,0,0,3,2,507,Perideridia americana,2003,222,1
222.2003,phalcaro,2,0,0,0,2,509,Phalaris caroliniana,2003,222,1
222.2003,physvirg,2,0,3,2,2,517,Physalis virginiana,2003,222,1
222.2003,planvirg,3,2,4,2,2,525,Plantago virginica,2003,222,1
222.2003,poaprate,2,2,4,2,2,529,Poa pratensis,2003,222,1
222.2003,polyvert,0,3,0,2,2,534,Polygala verticillata,2003,222,1
222.2003,psortenu,4,3,3,3,3,566,Psoralidium tenuiflorum,2003,222,1
222.2003,raticolu,0,3,2,2,2,581,Ratibida columnifera,2003,222,1
222.2003,rudbhirt,0,2,2,0,2,594,Rudbeckia hirta,2003,222,1
222.2003,ruelhumi,3,3,4,3,2,595,Ruellia humilis,2003,222,1
222.2003,rumecris,3,0,0,0,2,598,Rumex crispus,2003,222,1
222.2003,salvazur,0,3,0,2,2,606,Salvia azurea var. grandiflora,2003,222,1
222.2003,schiscop,5,5,3,4,4,613,Schizachyrium scoparium,2003,222,1
222.2003,setaparv,3,2,2,4,3,628,Setaria parviflora,2003,222,1
222.2003,sileanti,0,0,0,1,2,633,Silene antirrhina,2003,222,1
222.2003,sisycamp,0,2,0,0,2,638,Sisyrinchium campestre,2003,222,1
222.2003,solacaro,0,0,0,2,2,644,Solanum carolinense,2003,222,1
222.2003,solicana,2,2,3,2,2,650,Solidago canadensis,2003,222,1
222.2003,sorgnuta,5,5,5,2,2,658,Sorghastrum nutans,2003,222,1
222.2003,speriner,0,2,3,2,2,662,Spermolepis inermis,2003,222,1
222.2003,spheobtu,0,3,3,5,2,663,Sphenopholis obtusata,2003,222,1
222.2003,unknspir,0,0,0,1,2,666,Spiranthes UNKNOWN,2003,222,1
222.2003,sporcomp,2,4,4,0,4,668,Sporobolus compositus,2003,222,1
222.2003,stroleio,4,4,4,3,3,677,Strophostyles leiosperma,2003,222,1
222.2003,symporbi,2,2,0,3,2,679,Symphoricarpos orbiculatus,2003,222,1
222.2003,toriarve,0,0,2,0,1,691,Torilis arvensis,2003,222,1
222.2003,trioperf,0,2,0,2,2,706,Triodanis perfoliata,2003,222,1
222.2003,valeradi,2,0,0,0,2,759,Valerianella radiata,2003,222,1
222.2003,vernarka,0,0,3,0,2,772,Vernonia arkansana,2003,222,1
222.2003,vernbald,3,3,2,0,2,773,Vernonia baldwinii,2003,222,1
222.2003,veroarve,2,0,0,5,2,774,Veronica arvensis,2003,222,1
222.2003,vulpocto,0,2,0,2,2,783,Vulpia octoflora,2003,222,1
226.2003,acalvirg,4,3,5,3,2,4,Acalypha virginica,2003,226,1
226.2003,achimill,0,2,2,0,2,6,Achillea millefolium,2003,226,1
226.2003,agrohyem,5,2,2,2,2,18,Agrostis hyemalis,2003,226,1
226.2003,ambrarte,0,2,2,0,2,28,Ambrosia artemisiifolia,2003,226,1
226.2003,ambrpsil,0,3,4,4,3,30,Ambrosia psilostachya,2003,226,1
226.2003,amorcane,2,0,2,0,4,34,Amorpha canescens,2003,226,1
226.2003,andrgera,5,5,3,5,5,41,Andropogon gerardii,2003,226,1
226.2003,apoccann,2,0,2,2,2,49,Apocynum cannabinum,2003,226,1
226.2003,arteludo,0,0,0,2,2,66,Artemisia ludoviciana,2003,226,1
226.2003,asclviri,3,0,3,2,2,74,Asclepias viridis,2003,226,1
226.2003,asteeric,4,2,0,2,2,79,Symphyotrichum ericoides var. ericoides,2003,226,1
226.2003,baptalba,2,0,0,0,2,95,Baptisia alba,2003,226,1
226.2003,careamph,0,0,2,0,2,123,Carex amphibola,2003,226,1
226.2003,carebush,2,2,2,3,2,129,Carex bushii,2003,226,1
226.2003,careceph,0,0,0,1,2,131,Carex cephalophora,2003,226,1
226.2003,carefest,5,5,5,2,2,134,Carex festucacea,2003,226,1
226.2003,caregrav,2,2,4,3,2,140,Carex gravida,2003,226,1
226.2003,cerafont,0,0,0,3,1,158,Cerastium fontanum,2003,226,1
226.2003,chamnuta,0,0,2,0,1,168,Chamaesyce nutans,2003,226,1
226.2003,cirsalti,0,0,2,0,2,183,Cirsium altissimum,2003,226,1
226.2003,cuscpent,0,0,4,0,2,213,Cuscuta pentagona,2003,226,1
226.2003,cypeechi,4,2,0,3,2,219,Cyperus echinatus,2003,226,1
226.2003,cypelupu,0,0,2,0,2,222,Cyperus lupulinus,2003,226,1
226.2003,desmsess,2,0,2,0,2,250,Desmodium sessilifolium,2003,226,1
226.2003,dichacum,2,4,4,2,2,253,Dichanthelium acuminatum,2003,226,1
226.2003,dicholig,5,3,5,4,2,259,Dichanthelium oligosanthes,2003,226,1
226.2003,digicogn,0,2,0,0,2,262,Digitaria cognata,2003,226,1
226.2003,eleomont,0,2,0,0,2,274,Eleocharis montevidensis,2003,226,1
226.2003,elymvirg,3,2,3,3,4,283,Elymus virginicus,2003,226,1
226.2003,eragspec,0,0,3,0,2,293,Eragrostis spectabilis,2003,226,1
226.2003,erigstri,4,3,0,0,2,298,Erigeron strigosus,2003,226,1
226.2003,euphspat,0,0,2,0,1,313,Euphorbia spathulata,2003,226,1
226.2003,euthgymn,0,4,2,0,2,315,Euthamia gymnospermoides,2003,226,1
226.2003,fragvirg,3,4,2,3,2,323,Fragaria virginiana,2003,226,1
226.2003,unkngaur,2,2,2,3,2,339,Gaura UNKOWN,2003,226,1
226.2003,geracaro,3,3,2,3,2,340,Geranium carolinianum,2003,226,1
226.2003,glancana,2,0,0,0,1,344,Glandularia canadensis,2003,226,1
226.2003,juncinte,0,2,2,0,2,380,Juncus interior,2003,226,1
